deviceId~2,latitude,longitude,speed~1,reliability~4,satellite,type~4,lock~4,isoDate~9
51B06767,10.73325,106.655304,0.0,0.0,0,1,0,Wed Sep 10 00:14:01 ICT 2014
51B05418,10.737635,106.6388,0.0,0.0,0,1,0,Wed Sep 10 00:14:04 ICT 2014
53S5182,10.597955,106.85903,0.0,0.0,0,1,0,Wed Sep 10 00:14:03 ICT 2014
53S7770,10.780735,106.770226,0.0,0.0,0,1,0,Wed Sep 10 00:14:04 ICT 2014
53S5191,10.907269,106.3876,0.0,0.0,0,1,1,Wed Sep 10 00:14:04 ICT 2014
51B04467,10.75485,106.61737,0.0,0.0,0,1,0,Wed Sep 10 00:14:00 ICT 2014
51C99999,10.730835,106.58033,0.0,0.0,0,1,0,Wed Sep 10 00:14:05 ICT 2014
51C14711,10.757726,106.76674,0.0,0.0,0,1,0,Wed Sep 10 00:13:54 ICT 2014
53M6490,10.856978,106.83422,0.0,0.0,0,1,0,Wed Sep 10 00:14:04 ICT 2014
51C08086,10.869993,106.71971,0.0,0.0,0,1,0,Wed Sep 10 00:14:05 ICT 2014
53S7803,10.7847185,106.77359,0.0,0.0,0,1,0,Wed Sep 10 00:14:05 ICT 2014
51B01250,10.792272,106.79163,0.0,0.0,0,1,0,Wed Sep 10 00:14:05 ICT 2014
53N4797,10.674666,106.762505,0.0,0.0,0,1,0,Wed Sep 10 00:14:05 ICT 2014
57K2480,10.888336,106.81677,0.0,0.0,0,1,0,Wed Sep 10 00:13:54 ICT 2014
51B00382,10.74492,106.620834,0.0,0.0,0,1,0,Wed Sep 10 00:14:05 ICT 2014
51C26553,10.88905,106.81633,0.0,0.0,0,1,0,Wed Sep 10 00:13:54 ICT 2014
53N4726,10.767798,106.68926,0.0,0.0,0,1,0,Wed Sep 10 00:14:05 ICT 2014
0342,10.7681,106.7363,0.0,0.0,0,1,1,Wed Sep 10 00:14:05 ICT 2014
53N5219,11.007123,106.47084,0.0,0.0,0,1,0,Wed Sep 10 00:14:06 ICT 2014
53N9210,10.740065,106.6195,0.0,0.0,0,1,0,Wed Sep 10 00:14:06 ICT 2014
51B08003,10.703432,106.56915,0.0,0.0,0,1,0,Wed Sep 10 00:14:05 ICT 2014
51B05401,10.788716,106.620415,0.0,0.0,0,1,0,Wed Sep 10 00:14:05 ICT 2014
53N4459,10.76227,106.6274,0.0,0.0,0,1,0,Wed Sep 10 00:14:06 ICT 2014
53U1920,10.673313,106.73164,0.0,0.0,0,1,1,Wed Sep 10 00:14:04 ICT 2014
61C12246,10.88852,106.81698,0.0,0.0,0,1,0,Wed Sep 10 00:14:06 ICT 2014
53S7736,10.788397,106.752815,0.0,0.0,0,1,0,Wed Sep 10 00:14:06 ICT 2014
53S8643,10.65838,106.59056,12.0,0.0,0,1,0,Wed Sep 10 00:11:35 ICT 2014
53N5209,10.9697485,106.493744,22.2,0.0,0,1,0,Wed Sep 10 00:13:15 ICT 2014
56P1028,10.790806,106.75376,0.0,0.0,0,1,0,Wed Sep 10 00:14:06 ICT 2014
53U1868,10.650356,106.73043,0.0,0.0,0,1,0,Wed Sep 10 00:14:06 ICT 2014
51C30700,10.764908,106.79633,0.0,0.0,0,1,1,Wed Sep 10 00:11:41 ICT 2014
62L3328,10.636447,106.58683,0.0,0.0,0,1,0,Wed Sep 10 00:14:03 ICT 2014
51B07869,10.587688,106.61622,0.0,0.0,0,1,0,Wed Sep 10 00:14:06 ICT 2014
53N4807,10.767841,106.68937,0.0,0.0,0,1,0,Wed Sep 10 00:14:05 ICT 2014
53N4803,10.878558,106.64882,0.0,0.0,0,1,0,Wed Sep 10 00:14:06 ICT 2014
53S8593,10.609921,106.55741,0.0,0.0,0,1,0,Wed Sep 10 00:14:07 ICT 2014
53S9091,10.74164,106.66368,0.0,0.0,0,1,0,Wed Sep 10 00:14:07 ICT 2014
51B05349,10.748783,106.60666,0.0,0.0,0,1,0,Wed Sep 10 00:14:07 ICT 2014
54U3747,10.85029,106.78347,0.0,0.0,0,1,0,Wed Sep 10 00:14:03 ICT 2014
51C23300,10.767848,106.77396,0.0,0.0,0,1,0,Wed Sep 10 00:14:07 ICT 2014
51B08374,10.86543,106.74764,0.0,0.0,0,1,0,Wed Sep 10 00:13:49 ICT 2014
53N4887,10.750753,106.654144,0.0,0.0,0,1,0,Wed Sep 10 00:14:07 ICT 2014
57L3503,10.814988,106.75621,0.0,0.0,0,1,0,Wed Sep 10 00:14:08 ICT 2014
51B08219,10.678092,106.58493,0.0,0.0,0,1,0,Wed Sep 10 00:14:08 ICT 2014
53L9680,10.65761,106.78037,0.0,0.0,0,1,0,Wed Sep 10 00:14:08 ICT 2014
51B04122,10.957633,106.5275,0.0,0.0,0,1,0,Wed Sep 10 00:14:07 ICT 2014
57M0156,10.744436,106.96036,0.0,0.0,0,1,0,Wed Sep 10 00:13:56 ICT 2014
51C18364,10.84658,106.75111,50.0,0.0,0,1,1,Wed Sep 10 00:04:03 ICT 2014
51B10524,10.675983,106.75645,0.0,0.0,0,1,0,Wed Sep 10 00:14:08 ICT 2014
51B01231,10.663152,106.77505,0.0,0.0,0,1,0,Wed Sep 10 00:14:07 ICT 2014
52H31228,10.74724,106.67278,0.0,0.0,0,1,1,Wed Sep 10 00:14:05 ICT 2014
60A02237,10.840543,106.7694,0.0,0.0,0,1,0,Wed Sep 10 00:14:08 ICT 2014
61C12176,10.760225,106.734566,0.0,0.0,0,1,1,Wed Sep 10 00:14:08 ICT 2014
51B01135,10.777585,106.66005,0.0,0.0,0,1,0,Wed Sep 10 00:14:08 ICT 2014
53N5129,10.841343,106.67233,0.0,0.0,0,1,0,Wed Sep 10 00:14:08 ICT 2014
51B05004,10.935977,106.518295,0.0,0.0,0,1,0,Wed Sep 10 00:14:08 ICT 2014
51B04797,10.715395,106.73744,0.0,0.0,0,1,0,Wed Sep 10 00:14:08 ICT 2014
53S2801,10.746473,106.59751,0.0,0.0,0,1,0,Wed Sep 10 00:13:26 ICT 2014
51B06367,10.818582,106.8104,0.0,0.0,0,1,0,Wed Sep 10 00:14:08 ICT 2014
51C19951,10.761156,106.78914,11.54,0.0,0,1,1,Wed Sep 10 00:14:09 ICT 2014
53N4725,10.676895,106.75125,0.0,0.0,0,1,0,Wed Sep 10 00:14:09 ICT 2014
51B06576,10.84725,106.75149,0.0,0.0,0,1,0,Wed Sep 10 00:14:09 ICT 2014
51B08181,10.751153,106.60677,0.0,0.0,0,1,0,Wed Sep 10 00:14:08 ICT 2014
53U1626,10.8477,106.6664,0.0,0.0,0,1,0,Wed Sep 10 00:14:09 ICT 2014
51C15537,10.898681,106.740395,0.0,0.0,0,1,0,Wed Sep 10 00:13:57 ICT 2014
60S1769,10.710593,107.00487,0.0,0.0,0,1,0,Wed Sep 10 00:13:58 ICT 2014
51B06873,10.787677,106.59872,0.0,0.0,0,1,0,Wed Sep 10 00:14:09 ICT 2014
60V5531,10.710526,107.00485,0.0,0.0,0,1,0,Wed Sep 10 00:13:58 ICT 2014
51B08078,10.767828,106.63535,0.0,0.0,0,1,0,Wed Sep 10 00:14:08 ICT 2014
53N4455,10.707365,106.56135,0.0,0.0,0,1,0,Wed Sep 10 00:14:09 ICT 2014
51E00864,10.888356,106.816734,0.0,0.0,0,1,0,Wed Sep 10 00:13:58 ICT 2014
53N4457,10.861875,106.67851,0.0,0.0,0,1,0,Wed Sep 10 00:14:09 ICT 2014
51B01063,10.808302,106.69024,0.0,0.0,0,1,0,Wed Sep 10 00:14:09 ICT 2014
53N6303,10.739868,106.620155,0.0,0.0,0,1,0,Wed Sep 10 00:14:09 ICT 2014
53U1892,10.7939,106.619,0.0,0.0,0,1,0,Wed Sep 10 00:14:09 ICT 2014
53N4122,10.841396,106.67229,0.0,0.0,0,1,0,Wed Sep 10 00:14:10 ICT 2014
51C20934,10.844656,106.77102,0.0,0.0,0,1,0,Wed Sep 10 00:14:10 ICT 2014
51C28209,10.844616,106.71809,0.0,0.0,0,1,0,Wed Sep 10 00:13:59 ICT 2014
53S5360,10.71088,106.73842,0.0,0.0,0,1,0,Wed Sep 10 00:14:10 ICT 2014
51B06337,10.833228,106.77971,0.0,0.0,0,1,0,Wed Sep 10 00:14:10 ICT 2014
54L8567,10.74448,106.960365,0.0,0.0,0,1,0,Wed Sep 10 00:14:10 ICT 2014
53N5204,10.944282,106.52335,0.0,0.0,0,1,0,Wed Sep 10 00:14:10 ICT 2014
53N5213,10.882354,106.58826,0.0,0.0,0,1,0,Wed Sep 10 00:14:10 ICT 2014
53N3252,10.8413,106.67235,0.0,0.0,0,1,0,Wed Sep 10 00:14:10 ICT 2014
51B00797,10.8656,106.74758,0.0,0.0,0,1,0,Wed Sep 10 00:14:11 ICT 2014
51B04917,10.870187,106.7457,0.0,0.0,0,1,0,Wed Sep 10 00:14:10 ICT 2014
53N5222,10.953212,106.51933,0.0,0.0,0,1,0,Wed Sep 10 00:14:10 ICT 2014
51B00577,11.056004,106.427376,0.0,0.0,0,1,0,Wed Sep 10 00:14:10 ICT 2014
51C41503,10.622703,107.04449,0.0,0.0,0,1,0,Wed Sep 10 00:13:59 ICT 2014
51B13848,10.819602,106.672295,0.0,0.0,0,1,0,Wed Sep 10 00:14:11 ICT 2014
53N4872,10.75252,106.62367,0.0,0.0,0,1,0,Wed Sep 10 00:14:10 ICT 2014
53S7764,10.783947,106.773926,0.0,0.0,0,1,0,Wed Sep 10 00:14:10 ICT 2014
51A67709,10.791529,106.69955,0.0,0.0,0,1,0,Wed Sep 10 00:14:10 ICT 2014
51B02510,10.988354,106.44753,0.0,0.0,0,1,0,Wed Sep 10 00:14:11 ICT 2014
51C45491,10.719463,106.57338,0.0,0.0,0,1,0,Wed Sep 10 00:14:11 ICT 2014
53S2557,10.814422,106.77394,0.0,0.0,0,1,0,Wed Sep 10 00:14:10 ICT 2014
53N4888,10.816625,106.71077,0.0,0.0,0,1,0,Wed Sep 10 00:14:11 ICT 2014
51B06407,10.660912,106.77701,0.0,0.0,0,1,0,Wed Sep 10 00:14:11 ICT 2014
51B13369,10.73747,106.638725,0.0,0.0,0,1,0,Wed Sep 10 00:14:11 ICT 2014
51B01630,10.65022,106.7851,0.0,0.0,0,1,0,Wed Sep 10 00:14:11 ICT 2014
53N5212,10.945875,106.539604,0.0,0.0,0,1,0,Wed Sep 10 00:14:11 ICT 2014
51B03275,10.740263,106.619896,0.0,0.0,0,1,0,Wed Sep 10 00:14:11 ICT 2014
53N4298,10.66009,106.59537,0.0,0.0,0,1,0,Wed Sep 10 00:14:11 ICT 2014
53N8823,10.734867,106.61394,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
51B06629,11.014598,106.4112,0.0,0.0,0,1,0,Wed Sep 10 00:13:30 ICT 2014
51B07070,10.827008,106.46772,0.0,0.0,0,1,0,Wed Sep 10 00:13:30 ICT 2014
54N7637,11.132441,106.63323,0.0,0.0,0,1,1,Wed Sep 10 00:14:11 ICT 2014
51C13439,10.899457,106.836685,0.0,0.0,0,1,0,Wed Sep 10 00:14:11 ICT 2014
51B06576,10.847247,106.75149,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
51B06662,10.814865,106.57735,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
50LD00608,10.783929,106.65471,0.0,0.0,0,1,0,Wed Sep 10 00:13:33 ICT 2014
50LD00608,10.783929,106.65471,0.0,0.0,0,1,0,Wed Sep 10 00:13:33 ICT 2014
50LD00614,10.78436,106.655174,0.0,0.0,0,1,0,Wed Sep 10 00:13:31 ICT 2014
50LD00614,10.78436,106.655174,0.0,0.0,0,1,0,Wed Sep 10 00:13:31 ICT 2014
50LD00641,10.783987,106.655106,0.0,0.0,0,1,0,Wed Sep 10 00:13:36 ICT 2014
50LD00641,10.783987,106.655106,0.0,0.0,0,1,0,Wed Sep 10 00:13:36 ICT 2014
51LD5772,10.783958,106.655136,0.0,0.0,0,1,0,Wed Sep 10 00:13:42 ICT 2014
51LD5772,10.783958,106.655136,0.0,0.0,0,1,0,Wed Sep 10 00:13:42 ICT 2014
50LD00632,10.783988,106.65501,0.0,0.0,0,1,0,Wed Sep 10 00:13:43 ICT 2014
50LD00547,10.78392,106.654724,0.0,0.0,0,1,0,Wed Sep 10 00:13:46 ICT 2014
50LD00547,10.78392,106.654724,0.0,0.0,0,1,0,Wed Sep 10 00:13:46 ICT 2014
50LD00583,10.783954,106.65481,0.0,0.0,0,1,0,Wed Sep 10 00:13:53 ICT 2014
50LD00583,10.783954,106.65481,0.0,0.0,0,1,0,Wed Sep 10 00:13:53 ICT 2014
50LD00545,10.784132,106.654816,0.0,0.0,0,1,1,Wed Sep 10 00:13:58 ICT 2014
50LD00604,10.783918,106.65459,0.0,0.0,0,1,1,Wed Sep 10 00:13:59 ICT 2014
51LD4081,10.783966,106.65516,0.0,0.0,0,1,0,Wed Sep 10 00:14:00 ICT 2014
51LD4081,10.783966,106.65516,0.0,0.0,0,1,0,Wed Sep 10 00:14:00 ICT 2014
51C45338,10.909626,106.738396,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
57K7049,10.757783,106.76677,0.0,0.0,0,1,0,Wed Sep 10 00:14:01 ICT 2014
51B03069,10.789463,106.77588,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
51B01968,10.658613,106.5913,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
51B08182,10.754313,106.63733,0.0,0.0,0,1,0,Wed Sep 10 00:14:11 ICT 2014
53M2987,10.642788,106.78898,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
53N4875,10.831695,106.741905,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
51C34935,10.807362,106.660545,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
51B09993,10.74116,106.62534,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
51D01475,10.807212,106.66055,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
51B03930,10.96292,106.66747,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
51B06540,10.847317,106.72208,0.0,0.0,0,1,0,Wed Sep 10 00:14:07 ICT 2014
53N4239,10.831482,106.74207,0.0,0.0,0,1,0,Wed Sep 10 00:14:13 ICT 2014
51C44253,10.730796,106.5803,0.0,0.0,0,1,0,Wed Sep 10 00:14:13 ICT 2014
53S3865,10.809505,106.71226,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
53U2193,10.7965,106.6336,0.0,0.0,0,1,0,Wed Sep 10 00:14:13 ICT 2014
53N5865,11.017781,106.56321,0.0,0.0,0,1,0,Wed Sep 10 00:14:13 ICT 2014
51B01399,10.73544,106.680534,0.0,0.0,0,1,0,Wed Sep 10 00:14:13 ICT 2014
53S1063,10.765937,106.633415,0.0,0.0,0,1,0,Wed Sep 10 00:14:13 ICT 2014
51B01436,10.798655,106.55898,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
51C04493,11.019873,106.648544,36.0,0.0,0,1,1,Wed Sep 10 00:14:13 ICT 2014
53U2039,10.810944,106.70983,0.0,0.0,0,1,0,Wed Sep 10 00:14:09 ICT 2014
53U2038,10.672651,106.72916,0.0,0.0,0,1,0,Wed Sep 10 00:14:13 ICT 2014
53N4303,10.6131735,106.58817,0.0,0.0,0,1,0,Wed Sep 10 00:14:13 ICT 2014
53N3247,10.6389885,106.644875,0.0,0.0,0,1,0,Wed Sep 10 00:14:13 ICT 2014
51B06830,11.067298,106.41617,0.0,0.0,0,1,1,Wed Sep 10 00:14:12 ICT 2014
53M9042,10.739734,106.61569,0.0,0.0,0,1,1,Wed Sep 10 00:14:14 ICT 2014
53N3282,10.86185,106.67867,0.0,0.0,0,1,0,Wed Sep 10 00:14:14 ICT 2014
51B06560,10.8332,106.77967,0.0,0.0,0,1,0,Wed Sep 10 00:14:14 ICT 2014
53N4883,10.67359,106.76584,0.0,0.0,0,1,0,Wed Sep 10 00:14:14 ICT 2014
53N3970,10.843315,106.61334,0.0,0.0,0,1,0,Wed Sep 10 00:14:14 ICT 2014
51C22958,10.85046,106.7833,0.0,0.0,0,1,0,Wed Sep 10 00:14:13 ICT 2014
53N5205,10.979676,106.492516,0.0,0.0,0,1,0,Wed Sep 10 00:14:14 ICT 2014
51B02678,10.863671,106.75016,0.0,0.0,0,1,0,Wed Sep 10 00:14:13 ICT 2014
61C10889,10.888548,106.81646,0.0,0.0,0,1,0,Wed Sep 10 00:14:14 ICT 2014
51E02419,10.81512,106.75635,0.0,0.0,0,1,0,Wed Sep 10 00:14:03 ICT 2014
53M7659,10.738412,106.67552,0.0,0.0,0,1,0,Wed Sep 10 00:14:14 ICT 2014
53S3174,10.788154,106.75109,0.0,0.0,0,1,0,Wed Sep 10 00:14:14 ICT 2014
53N3413,10.7674,106.689575,0.0,0.0,0,1,0,Wed Sep 10 00:14:15 ICT 2014
03160,10.796808,106.66597,0.0,0.0,0,1,0,Wed Sep 10 00:14:15 ICT 2014
53N4647,10.767714,106.68895,0.0,0.0,0,1,0,Wed Sep 10 00:14:15 ICT 2014
56P2010,10.95751,106.69815,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
51C38279,10.764985,106.774574,0.0,0.0,0,1,0,Wed Sep 10 00:14:04 ICT 2014
51B08460,10.598985,106.859856,0.0,0.0,0,1,0,Wed Sep 10 00:14:15 ICT 2014
53N9258,10.739926,106.6196,0.0,0.0,0,1,1,Wed Sep 10 00:14:16 ICT 2014
60C11146,10.768901,106.957756,0.0,0.0,0,1,0,Wed Sep 10 00:14:15 ICT 2014
53N4322,10.88481,106.59914,0.0,0.0,0,1,0,Wed Sep 10 00:14:15 ICT 2014
53S8412,10.741966,106.678,0.0,0.0,0,1,0,Wed Sep 10 00:14:16 ICT 2014
53N3623,10.931967,106.33399,0.0,0.0,0,1,0,Wed Sep 10 00:14:16 ICT 2014
51E00862,10.888911,106.8164,0.0,0.0,0,1,0,Wed Sep 10 00:14:04 ICT 2014
51C37022,10.868155,106.72977,34.0,0.0,0,1,1,Wed Sep 10 00:14:05 ICT 2014
51C14756,11.00576,106.64532,0.0,0.0,0,1,0,Wed Sep 10 00:14:16 ICT 2014
51B06576,10.847245,106.75149,0.0,0.0,0,1,0,Wed Sep 10 00:14:16 ICT 2014
53N9574,10.749365,106.61828,0.0,0.0,0,1,0,Wed Sep 10 00:14:11 ICT 2014
51B06336,10.81434,106.773735,0.0,0.0,0,1,0,Wed Sep 10 00:14:16 ICT 2014
53S7728,10.78396,106.77388,0.0,0.0,0,1,0,Wed Sep 10 00:14:16 ICT 2014
51B03030,10.752537,106.65041,0.0,0.0,0,1,0,Wed Sep 10 00:14:17 ICT 2014
51B05926,10.875323,106.82527,0.0,0.0,0,1,0,Wed Sep 10 00:14:16 ICT 2014
51B11375,10.837845,106.73193,0.0,0.0,0,1,0,Wed Sep 10 00:14:12 ICT 2014
51C18084,10.88847,106.817055,0.0,0.0,0,1,0,Wed Sep 10 00:14:05 ICT 2014
51E02033,10.71069,106.68044,0.0,0.0,0,1,0,Wed Sep 10 00:09:58 ICT 2014
62L6733,10.625183,106.58852,0.0,0.0,0,1,0,Wed Sep 10 00:14:16 ICT 2014
51B06516,10.792227,106.79164,0.0,0.0,0,1,0,Wed Sep 10 00:14:16 ICT 2014
54Y2362,10.8073,106.6604,0.0,0.0,0,1,0,Wed Sep 10 00:14:16 ICT 2014
57K5258,10.744296,106.96034,0.0,0.0,0,1,0,Wed Sep 10 00:14:05 ICT 2014
51B13011,10.814232,106.86026,0.0,0.0,0,1,0,Wed Sep 10 00:14:17 ICT 2014
51B00345,10.982017,106.52066,0.0,0.0,0,1,0,Wed Sep 10 00:14:17 ICT 2014
53N5134,10.8618965,106.67884,0.0,0.0,0,1,0,Wed Sep 10 00:14:17 ICT 2014
53S9121,10.71852,106.60154,0.0,0.0,0,1,0,Wed Sep 10 00:14:17 ICT 2014
51B05945,10.66599,106.7794,0.0,0.0,0,1,0,Wed Sep 10 00:14:17 ICT 2014
51B10758,10.790332,106.78116,0.0,0.0,0,1,0,Wed Sep 10 00:14:17 ICT 2014
53N4161,10.751282,106.65104,0.0,0.0,0,1,0,Wed Sep 10 00:14:16 ICT 2014
51B04720,10.822365,106.77027,0.0,0.0,0,1,0,Wed Sep 10 00:14:17 ICT 2014
53M6952,10.833505,106.62208,0.0,0.0,0,1,0,Wed Sep 10 00:14:17 ICT 2014
53S8446,11.026687,106.57203,0.0,0.0,0,1,0,Wed Sep 10 00:14:16 ICT 2014
51C21185,10.744216,106.96023,0.0,0.0,0,1,0,Wed Sep 10 00:14:17 ICT 2014
54V1183,10.829673,106.70734,0.0,0.0,0,1,0,Wed Sep 10 00:14:17 ICT 2014
51B00621,10.660285,106.779366,0.0,0.0,0,1,0,Wed Sep 10 00:14:18 ICT 2014
53S5209,10.67446,106.76272,0.0,0.0,0,1,0,Wed Sep 10 00:14:18 ICT 2014
60V2182,10.710711,107.004456,0.0,0.0,0,1,0,Wed Sep 10 00:14:17 ICT 2014
51C23107,10.850315,106.78344,0.0,0.0,0,1,0,Wed Sep 10 00:14:09 ICT 2014
53N5176,10.960885,106.504105,0.0,0.0,0,1,0,Wed Sep 10 00:14:18 ICT 2014
53N4148,11.001387,106.43911,0.0,0.0,0,1,0,Wed Sep 10 00:14:18 ICT 2014
51C04568,10.898763,106.740524,0.0,0.0,0,1,0,Wed Sep 10 00:14:18 ICT 2014
51B06326,10.865463,106.74763,0.0,0.0,0,1,0,Wed Sep 10 00:14:18 ICT 2014
53N5312,10.971197,106.48223,0.0,0.0,0,1,0,Wed Sep 10 00:14:18 ICT 2014
53N4485,10.618932,106.53132,0.0,0.0,0,1,0,Wed Sep 10 00:14:17 ICT 2014
53L9365,10.955175,106.47528,0.0,0.0,0,1,0,Wed Sep 10 00:14:15 ICT 2014
53N4804,10.825698,106.73626,0.0,0.0,0,1,0,Wed Sep 10 00:14:18 ICT 2014
53N4809,10.7529335,106.70162,0.0,0.0,0,1,0,Wed Sep 10 00:14:18 ICT 2014
60C05418,10.710598,107.004814,0.0,0.0,0,1,0,Wed Sep 10 00:14:18 ICT 2014
53N5201,10.94211,106.51803,0.0,0.0,0,1,0,Wed Sep 10 00:14:18 ICT 2014
53M7554,10.990777,106.4103,0.0,0.0,0,1,0,Wed Sep 10 00:14:19 ICT 2014
53N4901,10.823628,106.765686,0.0,0.0,0,1,0,Wed Sep 10 00:14:18 ICT 2014
51C21557,10.72941,106.73613,0.0,0.0,0,1,1,Wed Sep 10 00:14:07 ICT 2014
51B12129,10.796897,106.66582,0.0,0.0,0,1,0,Wed Sep 10 00:14:19 ICT 2014
51B00552,10.660332,106.779396,0.0,0.0,0,1,0,Wed Sep 10 00:14:18 ICT 2014
57L9557,10.889451,106.816895,0.0,0.0,0,1,0,Wed Sep 10 00:14:19 ICT 2014
53M5924,10.983062,106.514694,0.0,0.0,0,1,0,Wed Sep 10 00:14:18 ICT 2014
53N7405,10.770519,106.64079,0.0,0.0,0,1,0,Wed Sep 10 00:13:34 ICT 2014
53N5002,10.804933,106.667145,0.0,0.0,0,1,0,Wed Sep 10 00:13:43 ICT 2014
53N3195,10.823133,106.691124,0.0,0.0,0,1,0,Wed Sep 10 00:13:44 ICT 2014
53N7401,10.770382,106.64056,0.0,0.0,0,1,0,Wed Sep 10 00:13:26 ICT 2014
53N7401,10.770382,106.64056,0.0,0.0,0,1,0,Wed Sep 10 00:13:26 ICT 2014
53N4998,10.805509,106.66702,0.0,0.0,0,1,1,Wed Sep 10 00:13:45 ICT 2014
53N4923,10.770906,106.64129,0.0,0.0,0,1,1,Wed Sep 10 00:13:45 ICT 2014
53N4981,10.771198,106.641525,0.0,0.0,0,1,0,Wed Sep 10 00:13:47 ICT 2014
53N4287,10.82321,106.69164,0.0,0.0,0,1,0,Wed Sep 10 00:13:49 ICT 2014
53N3874,10.822866,106.69132,0.0,0.0,0,1,0,Wed Sep 10 00:13:50 ICT 2014
53N4544,10.771272,106.64155,0.0,0.0,0,1,0,Wed Sep 10 00:13:50 ICT 2014
53N5052,10.804127,106.63825,0.0,0.0,0,1,1,Wed Sep 10 00:13:50 ICT 2014
53N9222,10.804158,106.63827,0.0,0.0,0,1,0,Wed Sep 10 00:13:50 ICT 2014
53N4995,10.823016,106.69147,0.0,0.0,0,1,0,Wed Sep 10 00:13:51 ICT 2014
53N4924,10.770935,106.641525,0.0,0.0,0,1,0,Wed Sep 10 00:13:50 ICT 2014
53N4854,10.7707,106.64087,0.0,0.0,0,1,0,Wed Sep 10 00:13:51 ICT 2014
53N5050,10.770883,106.64135,0.0,0.0,0,1,0,Wed Sep 10 00:13:51 ICT 2014
53N5054,10.804986,106.667114,0.0,0.0,0,1,1,Wed Sep 10 00:13:53 ICT 2014
53N7407,10.805806,106.66717,0.0,0.0,0,1,0,Wed Sep 10 00:13:53 ICT 2014
53N5007,10.770581,106.641075,0.0,0.0,0,1,0,Wed Sep 10 00:13:53 ICT 2014
53N4858,10.770725,106.640686,0.0,0.0,0,1,0,Wed Sep 10 00:13:11 ICT 2014
53N5004,10.77069,106.641205,0.0,0.0,0,1,0,Wed Sep 10 00:13:54 ICT 2014
53N7125,10.805885,106.66713,0.0,0.0,0,1,0,Wed Sep 10 00:13:54 ICT 2014
53N5077,10.770794,106.6414,0.0,0.0,0,1,0,Wed Sep 10 00:13:54 ICT 2014
53N4542,10.823247,106.691666,0.0,0.0,0,1,1,Wed Sep 10 00:13:55 ICT 2014
53N4999,10.805792,106.66738,0.0,0.0,0,1,0,Wed Sep 10 00:13:55 ICT 2014
53N4343,10.711931,106.707184,33.0,0.0,0,1,1,Wed Sep 10 00:13:55 ICT 2014
53N4389,10.822971,106.69151,0.0,0.0,0,1,0,Wed Sep 10 00:13:56 ICT 2014
53N5010,10.770948,106.64149,0.0,0.0,0,1,0,Wed Sep 10 00:13:55 ICT 2014
53N5010,10.770948,106.64149,0.0,0.0,0,1,0,Wed Sep 10 00:13:55 ICT 2014
56S5845,10.772066,106.68359,0.0,0.0,0,1,0,Wed Sep 10 00:13:57 ICT 2014
53M7647,10.804256,106.63831,0.0,0.0,0,1,0,Wed Sep 10 00:13:57 ICT 2014
53N4420,10.771063,106.64172,0.0,0.0,0,1,0,Wed Sep 10 00:13:46 ICT 2014
53N5000,10.74489,106.62282,39.0,0.0,0,1,1,Wed Sep 10 00:13:58 ICT 2014
53N9290,10.804204,106.63819,0.0,0.0,0,1,1,Wed Sep 10 00:13:58 ICT 2014
52N6374,10.805588,106.666985,0.0,0.0,0,1,0,Wed Sep 10 00:13:58 ICT 2014
53N4293,10.77096,106.64147,0.0,0.0,0,1,1,Wed Sep 10 00:14:00 ICT 2014
53N5065,10.770759,106.64118,0.0,0.0,0,1,1,Wed Sep 10 00:14:00 ICT 2014
53S0509,10.804236,106.63819,0.0,0.0,0,1,0,Wed Sep 10 00:14:01 ICT 2014
53N4982,10.770965,106.64155,0.0,0.0,0,1,1,Wed Sep 10 00:14:00 ICT 2014
53N3200,10.822757,106.69092,0.0,0.0,0,1,0,Wed Sep 10 00:14:01 ICT 2014
53N6387,10.805583,106.66695,0.0,0.0,0,1,0,Wed Sep 10 00:14:01 ICT 2014
53N4961,10.771394,106.64163,0.0,0.0,0,1,1,Wed Sep 10 00:14:01 ICT 2014
53N4967,10.82346,106.69159,0.0,0.0,0,1,1,Wed Sep 10 00:14:02 ICT 2014
53N4987,10.823096,106.6915,0.0,0.0,0,1,0,Wed Sep 10 00:14:02 ICT 2014
53N7136,10.805645,106.66703,0.0,0.0,0,1,0,Wed Sep 10 00:14:02 ICT 2014
53N5023,10.805664,106.667305,0.0,0.0,0,1,0,Wed Sep 10 00:14:02 ICT 2014
